customer_id,loyalty_card,joined,home_branch_id,marketing_opt_in
C-100606,9770000606,2022-10-19,B-04,true
C-100607,9770000607,2025-04-14,B-21,false
C-100608,9770000608,2024-07-23,B-30,true
C-100609,9770000609,2025-08-01,B-28,true
C-100610,9770000610,2020-08-10,B-20,true
C-100611,9770000611,2025-08-08,B-23,false
C-100612,9770000612,2019-10-27,B-28,true
C-100613,9770000613,2019-07-26,B-08,true
C-100614,9770000614,2019-10-19,B-28,false
C-100615,9770000615,2023-09-01,B-04,false
C-100616,9770000616,2022-01-23,B-30,true
C-100617,9770000617,2025-01-27,B-21,true
C-100618,9770000618,2024-06-07,B-26,false
C-100619,9770000619,2022-05-26,B-29,false
C-100620,9770000620,2025-07-01,B-08,false
C-100621,9770000621,2024-02-24,B-28,true
C-100622,9770000622,2024-02-26,B-09,true
C-100623,9770000623,2024-04-13,B-27,true
C-100624,9770000624,2024-12-22,B-08,true
C-100625,9770000625,2022-05-11,B-01,true
C-100626,9770000626,2022-08-31,B-24,true
C-100627,9770000627,2023-08-20,B-23,false
C-100628,9770000628,2024-11-16,B-28,true
C-100629,9770000629,2020-09-25,B-28,false
C-100630,9770000630,2026-03-10,B-28,false
C-100631,9770000631,2021-10-23,B-23,true
C-100632,9770000632,2024-05-31,B-21,true
C-100633,9770000633,2019-10-31,B-25,false
C-100634,9770000634,2020-08-18,B-27,false
C-100635,9770000635,2023-04-05,B-27,false
C-100636,9770000636,2025-09-29,B-25,false
C-100637,9770000637,2023-03-03,B-29,true
C-100638,9770000638,2025-12-10,B-21,false
C-100639,9770000639,2024-05-24,B-30,false
C-100640,9770000640,2021-06-12,B-20,true
C-100641,9770000641,2026-03-24,B-27,true
C-100642,9770000642,2025-08-18,B-29,false
C-100643,9770000643,2022-09-07,B-24,true
C-100644,9770000644,2024-04-14,B-25,true
C-100645,9770000645,2024-12-30,B-23,false
C-100646,9770000646,2025-04-16,B-22,false
C-100647,9770000647,2024-01-11,B-24,true
C-100648,9770000648,2021-04-02,B-30,false
C-100649,9770000649,2022-08-23,B-23,false
C-100650,9770000650,2022-03-26,B-22,false
C-100651,9770000651,2025-08-05,B-27,false
C-100652,9770000652,2025-05-05,B-30,false
C-100653,9770000653,2024-06-22,B-04,false
C-100654,9770000654,2019-06-02,B-21,true
C-100655,9770000655,2022-01-17,B-23,false
C-100656,9770000656,2023-12-17,B-26,false
C-100657,9770000657,2024-01-15,B-21,false
C-100658,9770000658,2024-07-25,B-30,false
C-100659,9770000659,2022-11-24,B-25,false
C-100660,9770000660,2024-05-19,B-17,true
C-100661,9770000661,2025-09-24,B-29,false
C-100662,9770000662,2023-12-15,B-20,false
C-100663,9770000663,2022-04-06,B-23,false
C-100664,9770000664,2024-04-14,B-17,false
C-100665,9770000665,2021-07-20,B-24,true
C-100666,9770000666,2025-11-16,B-04,true
C-100667,9770000667,2021-09-13,B-17,true
C-100668,9770000668,2024-03-23,B-25,true
C-100669,9770000669,2020-11-07,B-24,false
C-100670,9770000670,2026-01-27,B-29,true
C-100671,9770000671,2023-04-15,B-30,true
C-100672,9770000672,2023-06-03,B-08,true
C-100673,9770000673,2021-05-19,B-28,false
C-100674,9770000674,2022-01-29,B-21,false
C-100675,9770000675,2025-02-12,B-21,true
C-100676,9770000676,2023-08-19,B-26,false
C-100677,9770000677,2021-12-11,B-20,true
C-100678,9770000678,2020-11-04,B-24,false
C-100679,9770000679,2024-04-17,B-08,true
C-100680,9770000680,2020-02-18,B-28,true
C-100681,9770000681,2020-03-09,B-21,true
C-100682,9770000682,2020-08-30,B-08,true
C-100683,9770000683,2021-07-22,B-22,true
C-100684,9770000684,2026-02-16,B-27,false
C-100685,9770000685,2022-02-17,B-30,false
C-100686,9770000686,2019-09-22,B-25,true
C-100687,9770000687,2020-12-19,B-23,false
C-100688,9770000688,2019-07-27,B-27,true
C-100689,9770000689,2024-12-29,B-25,false
C-100690,9770000690,2022-04-20,B-01,false
C-100691,9770000691,2020-10-25,B-17,true
C-100692,9770000692,2024-06-20,B-27,true
C-100693,9770000693,2020-02-02,B-30,false
C-100694,9770000694,2023-12-13,B-20,false
C-100695,9770000695,2021-12-14,B-28,false
C-100696,9770000696,2025-09-09,B-27,true
C-100697,9770000697,2025-09-18,B-21,false
C-100698,9770000698,2025-10-25,B-21,false
C-100699,9770000699,2025-05-06,B-26,true
C-100700,9770000700,2023-10-22,B-29,false
C-100701,9770000701,2024-07-27,B-22,false
C-100702,9770000702,2021-02-26,B-01,false
C-100703,9770000703,2023-04-22,B-28,false
C-100704,9770000704,2025-05-31,B-17,false
C-100705,9770000705,2022-01-15,B-02,true
C-100706,9770000706,2020-01-05,B-30,false
C-100707,9770000707,2024-11-05,B-17,false
C-100708,9770000708,2021-03-26,B-08,false
C-100709,9770000709,2021-01-12,B-20,false
C-100710,9770000710,2021-03-31,B-02,true
C-100711,9770000711,2019-11-16,B-28,false
C-100712,9770000712,2023-12-16,B-20,false
C-100713,9770000713,2022-03-10,B-20,true
C-100714,9770000714,2022-05-13,B-24,false
C-100715,9770000715,2020-01-24,B-01,false
C-100716,9770000716,2022-06-09,B-25,true
C-100717,9770000717,2024-10-24,B-21,false
C-100718,9770000718,2024-04-16,B-22,false
C-100719,9770000719,2020-08-20,B-30,false
C-100720,9770000720,2024-11-09,B-26,false
C-100721,9770000721,2023-10-10,B-25,true
C-100722,9770000722,2021-07-01,B-09,false
C-100723,9770000723,2019-06-06,B-09,false
C-100724,9770000724,2023-06-27,B-23,false
C-100725,9770000725,2021-11-28,B-08,false
C-100726,9770000726,2021-10-06,B-02,false
C-100727,9770000727,2020-06-12,B-22,false
C-100728,9770000728,2023-06-03,B-29,true
C-100729,9770000729,2025-01-04,B-21,true
C-100730,9770000730,2026-01-09,B-22,true
C-100731,9770000731,2025-06-15,B-02,true
C-100732,9770000732,2025-07-21,B-17,true
C-100733,9770000733,2024-07-01,B-27,false
C-100734,9770000734,2022-12-13,B-20,false
C-100735,9770000735,2023-09-30,B-24,true
C-100736,9770000736,2024-09-25,B-24,false
C-100737,9770000737,2022-06-06,B-09,false
C-100738,9770000738,2019-06-27,B-02,false
C-100739,9770000739,2021-08-30,B-23,true
C-100740,9770000740,2021-06-03,B-21,true
C-100741,9770000741,2021-06-11,B-24,false
C-100742,9770000742,2024-03-20,B-04,false
C-100743,9770000743,2023-03-02,B-27,true
C-100744,9770000744,2019-07-29,B-23,true
C-100745,9770000745,2022-03-02,B-04,true
C-100746,9770000746,2024-07-13,B-29,false
C-100747,9770000747,2025-09-11,B-30,false
C-100748,9770000748,2021-05-14,B-27,true
C-100749,9770000749,2020-09-09,B-27,true
C-100750,9770000750,2021-05-11,B-25,false
C-100751,9770000751,2025-03-26,B-24,false
C-100752,9770000752,2021-02-17,B-04,true
C-100753,9770000753,2025-11-28,B-28,false
C-100754,9770000754,2025-06-01,B-01,false
C-100755,9770000755,2020-12-12,B-27,false
C-100756,9770000756,2024-10-15,B-28,false
C-100757,9770000757,2022-10-28,B-26,false
C-100758,9770000758,2021-07-14,B-29,false
C-100759,9770000759,2024-03-25,B-30,false
C-100760,9770000760,2021-06-30,B-22,false
C-100761,9770000761,2021-01-16,B-22,true
C-100762,9770000762,2025-09-07,B-25,false
C-100763,9770000763,2023-11-19,B-23,true
C-100764,9770000764,2024-12-21,B-08,false
C-100765,9770000765,2020-10-25,B-17,true
C-100766,9770000766,2023-10-01,B-22,true
C-100767,9770000767,2024-05-10,B-29,false
C-100768,9770000768,2020-10-31,B-09,true
C-100769,9770000769,2021-10-30,B-09,false
C-100770,9770000770,2025-04-29,B-01,true
C-100771,9770000771,2021-01-06,B-17,false
C-100772,9770000772,2022-01-13,B-29,true
C-100773,9770000773,2020-04-12,B-08,false
C-100774,9770000774,2024-07-13,B-28,true
C-100775,9770000775,2025-08-28,B-26,false
C-100776,9770000776,2024-10-28,B-21,false
C-100777,9770000777,2024-06-18,B-02,false
C-100778,9770000778,2024-04-29,B-17,false
C-100779,9770000779,2019-06-03,B-26,false
C-100780,9770000780,2026-02-07,B-21,true
C-100781,9770000781,2024-11-05,B-08,false
C-100782,9770000782,2025-01-05,B-21,true
C-100783,9770000783,2025-01-31,B-25,true
C-100784,9770000784,2019-07-26,B-25,true
C-100785,9770000785,2024-07-11,B-30,false
C-100786,9770000786,2024-10-30,B-22,false
C-100787,9770000787,2020-11-09,B-27,true
C-100788,9770000788,2022-04-13,B-04,true
C-100789,9770000789,2021-09-19,B-25,false
C-100790,9770000790,2023-03-25,B-23,false
C-100791,9770000791,2021-06-16,B-26,false
C-100792,9770000792,2025-05-25,B-02,false
C-100793,9770000793,2020-10-14,B-29,true
C-100794,9770000794,2021-02-15,B-30,false
C-100795,9770000795,2024-01-29,B-01,false
C-100796,9770000796,2025-11-23,B-08,false
C-100797,9770000797,2019-06-09,B-27,false
C-100798,9770000798,2022-10-06,B-02,true
C-100799,9770000799,2022-06-14,B-27,false
C-100800,9770000800,2023-03-26,B-28,false
C-100801,9770000801,2024-01-04,B-29,true
C-100802,9770000802,2025-06-10,B-30,false
C-100803,9770000803,2019-06-04,B-26,true
C-100804,9770000804,2021-11-12,B-24,false
C-100805,9770000805,2020-02-26,B-08,true
C-100806,9770000806,2019-08-04,B-23,false
C-100807,9770000807,2019-08-02,B-24,true
C-100808,9770000808,2025-11-04,B-09,false
C-100809,9770000809,2019-08-09,B-20,true
C-100810,9770000810,2023-11-05,B-28,false
C-100811,9770000811,2025-10-17,B-02,false
C-100812,9770000812,2022-08-05,B-21,false
C-100813,9770000813,2020-07-02,B-27,false
C-100814,9770000814,2025-04-05,B-25,false
C-100815,9770000815,2022-01-27,B-02,true
C-100816,9770000816,2019-09-16,B-28,true
C-100817,9770000817,2020-02-19,B-27,true
C-100818,9770000818,2025-12-01,B-08,true
C-100819,9770000819,2022-11-03,B-26,false
C-100820,9770000820,2020-07-17,B-22,true
C-100821,9770000821,2020-08-09,B-08,false
C-100822,9770000822,2021-10-31,B-28,false
C-100823,9770000823,2023-08-09,B-09,false
C-100824,9770000824,2022-02-09,B-22,false
C-100825,9770000825,2020-04-08,B-27,false
C-100826,9770000826,2023-04-19,B-30,false
C-100827,9770000827,2020-06-03,B-08,false
C-100828,9770000828,2025-12-03,B-29,true
C-100829,9770000829,2024-06-20,B-08,false
C-100830,9770000830,2021-02-13,B-02,true
C-100831,9770000831,2024-06-13,B-20,true
C-100832,9770000832,2025-02-02,B-09,false
C-100833,9770000833,2023-09-26,B-22,true
C-100834,9770000834,2024-07-22,B-25,true
C-100835,9770000835,2021-05-06,B-28,true
C-100836,9770000836,2024-05-25,B-23,true
C-100837,9770000837,2021-06-04,B-30,true
C-100838,9770000838,2020-12-28,B-29,true
C-100839,9770000839,2019-06-03,B-04,false
C-100840,9770000840,2022-12-09,B-09,true
C-100841,9770000841,2021-07-19,B-23,false
C-100842,9770000842,2021-01-05,B-29,false
C-100843,9770000843,2019-07-29,B-21,false
C-100844,9770000844,2020-06-13,B-28,true
C-100845,9770000845,2023-12-02,B-24,false
C-100846,9770000846,2023-09-13,B-04,false
C-100847,9770000847,2024-05-06,B-27,true
C-100848,9770000848,2020-12-28,B-29,true
C-100849,9770000849,2021-01-24,B-20,false
C-100850,9770000850,2024-10-27,B-22,false
C-100851,9770000851,2025-01-30,B-17,false
C-100852,9770000852,2022-03-24,B-22,false
C-100853,9770000853,2019-08-30,B-27,true
C-100854,9770000854,2020-06-15,B-17,true
C-100855,9770000855,2025-08-26,B-09,true
C-100856,9770000856,2021-01-28,B-01,false
C-100857,9770000857,2022-09-18,B-28,false
C-100858,9770000858,2022-02-20,B-28,true
C-100859,9770000859,2020-07-29,B-28,false
C-100860,9770000860,2020-10-22,B-09,false
C-100861,9770000861,2025-02-12,B-24,true
C-100862,9770000862,2021-02-10,B-01,false
C-100863,9770000863,2020-06-22,B-09,true
C-100864,9770000864,2023-10-03,B-21,false
C-100865,9770000865,2021-07-09,B-29,false
C-100866,9770000866,2025-11-05,B-28,false
C-100867,9770000867,2021-05-27,B-30,false
C-100868,9770000868,2021-06-11,B-17,true
C-100869,9770000869,2022-12-29,B-25,true
C-100870,9770000870,2024-07-21,B-27,false
C-100871,9770000871,2022-02-24,B-22,false
C-100872,9770000872,2019-08-17,B-27,false
C-100873,9770000873,2024-01-04,B-29,false
C-100874,9770000874,2024-09-04,B-02,false
C-100875,9770000875,2023-10-23,B-30,true
C-100876,9770000876,2023-11-13,B-25,false
C-100877,9770000877,2022-01-06,B-26,true
C-100878,9770000878,2023-10-12,B-24,false
C-100879,9770000879,2021-12-06,B-22,false
C-100880,9770000880,2020-01-23,B-21,false
C-100881,9770000881,2023-02-20,B-04,false
C-100882,9770000882,2022-05-23,B-22,false
C-100883,9770000883,2024-09-03,B-17,false
C-100884,9770000884,2019-06-16,B-25,true
C-100885,9770000885,2024-02-28,B-01,true
C-100886,9770000886,2026-03-20,B-29,true
C-100887,9770000887,2023-02-22,B-01,false
C-100888,9770000888,2024-02-05,B-04,false
C-100889,9770000889,2024-08-09,B-20,false
C-100890,9770000890,2023-10-11,B-23,false
C-100891,9770000891,2023-09-06,B-20,true
C-100892,9770000892,2022-01-21,B-02,false
C-100893,9770000893,2020-11-19,B-23,true
C-100894,9770000894,2019-06-03,B-04,false
C-100895,9770000895,2023-03-10,B-20,true
C-100896,9770000896,2022-12-17,B-21,false
C-100897,9770000897,2024-01-24,B-20,false
C-100898,9770000898,2023-10-15,B-24,true
C-100899,9770000899,2025-11-02,B-25,false
C-100900,9770000900,2023-05-11,B-02,true
C-100901,9770000901,2023-03-30,B-02,false
C-100902,9770000902,2022-10-11,B-01,false
C-100903,9770000903,2025-08-11,B-26,false
C-100904,9770000904,2022-05-01,B-23,true
C-100905,9770000905,2024-07-22,B-20,true
C-100906,9770000906,2022-02-12,B-01,false
C-100907,9770000907,2020-11-14,B-22,false
C-100908,9770000908,2021-11-02,B-29,false
C-100909,9770000909,2020-02-24,B-17,true
C-100910,9770000910,2025-09-03,B-25,true
C-100911,9770000911,2023-01-13,B-25,true
C-100912,9770000912,2021-03-06,B-25,true
C-100913,9770000913,2026-02-23,B-27,false
C-100914,9770000914,2020-03-06,B-24,false
C-100915,9770000915,2023-01-25,B-17,true
C-100916,9770000916,2023-07-24,B-17,true
C-100917,9770000917,2020-04-17,B-22,true
C-100918,9770000918,2020-12-01,B-09,true
C-100919,9770000919,2020-04-30,B-04,true
C-100920,9770000920,2021-03-02,B-24,false
C-100921,9770000921,2021-04-27,B-23,false
C-100922,9770000922,2023-09-09,B-27,false
C-100923,9770000923,2024-04-07,B-24,true
C-100924,9770000924,2023-10-05,B-01,false
C-100925,9770000925,2023-03-11,B-17,true
C-100926,9770000926,2025-11-09,B-24,true
C-100927,9770000927,2024-08-23,B-04,false
C-100928,9770000928,2023-03-16,B-08,false
C-100929,9770000929,2024-05-24,B-08,false
C-100930,9770000930,2019-09-27,B-02,false
C-100931,9770000931,2023-07-26,B-23,false
C-100932,9770000932,2020-12-01,B-02,false
C-100933,9770000933,2022-03-28,B-21,false
C-100934,9770000934,2019-09-01,B-25,false
C-100935,9770000935,2022-10-06,B-02,false
C-100936,9770000936,2021-02-02,B-20,false
C-100937,9770000937,2024-01-27,B-01,true
C-100938,9770000938,2024-06-05,B-28,true
C-100939,9770000939,2022-11-13,B-22,false
C-100940,9770000940,2024-11-10,B-04,false
C-100941,9770000941,2024-07-12,B-08,false
C-100942,9770000942,2025-08-19,B-08,true
C-100943,9770000943,2024-03-12,B-23,true
C-100944,9770000944,2025-05-14,B-22,true
C-100945,9770000945,2021-07-24,B-01,true
C-100946,9770000946,2019-12-08,B-28,true
C-100947,9770000947,2021-07-22,B-09,false
C-100948,9770000948,2025-06-20,B-01,false
C-100949,9770000949,2020-06-19,B-04,true
C-100950,9770000950,2023-08-14,B-30,true
C-100951,9770000951,2020-04-14,B-04,false
C-100952,9770000952,2025-08-04,B-09,false
C-100953,9770000953,2025-06-21,B-28,true
C-100954,9770000954,2022-07-29,B-22,false
C-100955,9770000955,2022-01-03,B-01,true
C-100956,9770000956,2022-06-16,B-21,true
C-100957,9770000957,2020-04-24,B-20,false
C-100958,9770000958,2024-05-26,B-29,false
C-100959,9770000959,2023-03-14,B-25,false
C-100960,9770000960,2019-11-29,B-02,false
C-100961,9770000961,2025-12-08,B-04,true
C-100962,9770000962,2023-01-23,B-17,false
C-100963,9770000963,2025-06-02,B-20,true
C-100964,9770000964,2025-01-07,B-25,false
C-100965,9770000965,2023-10-02,B-29,false
C-100966,9770000966,2023-04-27,B-09,true
C-100967,9770000967,2022-05-31,B-27,false
C-100968,9770000968,2023-04-20,B-28,true
C-100969,9770000969,2025-08-07,B-26,false
C-100970,9770000970,2021-05-21,B-01,false
C-100971,9770000971,2022-04-13,B-01,false
C-100972,9770000972,2023-12-29,B-01,false
C-100973,9770000973,2025-01-04,B-27,false
C-100974,9770000974,2021-06-21,B-08,false
C-100975,9770000975,2022-02-17,B-30,true
C-100976,9770000976,2022-01-04,B-08,false
C-100977,9770000977,2024-03-22,B-01,false
C-100978,9770000978,2023-03-27,B-04,false
C-100979,9770000979,2020-05-16,B-21,false
C-100980,9770000980,2019-10-02,B-28,false
C-100981,9770000981,2024-09-24,B-23,false
C-100982,9770000982,2021-08-21,B-30,false
C-100983,9770000983,2025-02-09,B-04,true
C-100984,9770000984,2020-08-13,B-01,false
C-100985,9770000985,2021-12-25,B-23,false
C-100986,9770000986,2024-06-12,B-22,false
C-100987,9770000987,2022-05-12,B-23,true
C-100988,9770000988,2026-02-15,B-30,true
C-100989,9770000989,2022-01-01,B-29,true
C-100990,9770000990,2021-12-19,B-29,false
C-100991,9770000991,2023-02-17,B-01,true
C-100992,9770000992,2024-09-18,B-17,true
C-100993,9770000993,2019-08-05,B-01,false
C-100994,9770000994,2020-02-22,B-01,false
C-100995,9770000995,2022-04-10,B-08,true
C-100996,9770000996,2021-05-07,B-08,true
C-100997,9770000997,2021-09-28,B-29,false
C-100998,9770000998,2021-10-13,B-08,true
C-100999,9770000999,2023-12-15,B-30,true
C-101000,9770001000,2021-08-03,B-25,true
C-101001,9770001001,2023-07-28,B-25,true
C-101002,9770001002,2023-03-23,B-09,false
C-101003,9770001003,2019-08-08,B-25,true
C-101004,9770001004,2022-10-28,B-30,true
C-101005,9770001005,2019-09-25,B-17,false
C-101006,9770001006,2020-08-30,B-26,true
C-101007,9770001007,2026-03-16,B-29,false
C-101008,9770001008,2022-05-11,B-01,false
C-101009,9770001009,2021-11-02,B-09,true
C-101010,9770001010,2019-07-14,B-30,true
C-101011,9770001011,2023-12-12,B-22,false
C-101012,9770001012,2025-05-08,B-26,false
C-101013,9770001013,2023-08-30,B-28,false
C-101014,9770001014,2020-03-03,B-04,false
C-101015,9770001015,2022-06-24,B-23,false
C-101016,9770001016,2025-06-20,B-27,false
C-101017,9770001017,2022-04-20,B-02,false
C-101018,9770001018,2020-12-24,B-20,false
C-101019,9770001019,2023-01-25,B-30,false
C-101020,9770001020,2020-03-27,B-24,false
C-101021,9770001021,2026-02-24,B-25,false
C-101022,9770001022,2025-04-30,B-23,false
C-101023,9770001023,2024-02-19,B-02,false
C-101024,9770001024,2021-12-27,B-17,true
C-101025,9770001025,2019-07-27,B-08,false
C-101026,9770001026,2020-06-06,B-29,false
C-101027,9770001027,2025-09-25,B-23,true
C-101028,9770001028,2024-05-07,B-29,false
C-101029,9770001029,2023-11-01,B-29,false
C-101030,9770001030,2025-05-05,B-30,false
C-101031,9770001031,2025-07-29,B-26,false
C-101032,9770001032,2021-07-27,B-24,false
C-101033,9770001033,2021-02-16,B-09,true
C-101034,9770001034,2024-11-09,B-21,true
C-101035,9770001035,2019-08-20,B-23,true
C-101036,9770001036,2025-06-19,B-25,false
C-101037,9770001037,2025-03-17,B-24,false
C-101038,9770001038,2025-10-17,B-20,true
C-101039,9770001039,2022-12-22,B-21,true
C-101040,9770001040,2023-09-11,B-30,false
C-101041,9770001041,2021-03-22,B-26,false
C-101042,9770001042,2023-05-24,B-28,false
C-101043,9770001043,2021-10-02,B-28,true
C-101044,9770001044,2022-04-20,B-02,false
C-101045,9770001045,2020-03-14,B-01,true
C-101046,9770001046,2023-01-05,B-09,false
C-101047,9770001047,2022-05-28,B-20,false
C-101048,9770001048,2021-08-28,B-30,true
C-101049,9770001049,2024-06-11,B-30,true
C-101050,9770001050,2019-05-29,B-22,false
C-101051,9770001051,2019-05-31,B-17,true
C-101052,9770001052,2021-04-16,B-01,true
C-101053,9770001053,2020-12-04,B-24,false
C-101054,9770001054,2023-04-21,B-27,false
C-101055,9770001055,2022-01-08,B-20,true
C-101056,9770001056,2021-10-26,B-23,true
C-101057,9770001057,2023-08-11,B-29,false
C-101058,9770001058,2025-05-02,B-20,false
C-101059,9770001059,2024-07-10,B-09,true
C-101060,9770001060,2022-11-16,B-02,false
C-101061,9770001061,2023-06-22,B-09,false
C-101062,9770001062,2025-10-17,B-27,true
C-101063,9770001063,2019-09-06,B-02,false
C-101064,9770001064,2023-12-06,B-21,false
C-101065,9770001065,2022-10-19,B-30,false
C-101066,9770001066,2021-09-24,B-30,true
C-101067,9770001067,2024-09-11,B-29,true
C-101068,9770001068,2024-06-06,B-08,true
C-101069,9770001069,2025-10-30,B-17,false
C-101070,9770001070,2021-07-30,B-28,true
C-101071,9770001071,2025-11-07,B-26,false
C-101072,9770001072,2022-03-28,B-23,true
C-101073,9770001073,2024-10-08,B-26,false
C-101074,9770001074,2022-11-28,B-08,true
C-101075,9770001075,2019-09-12,B-23,true
C-101076,9770001076,2022-01-21,B-22,true
C-101077,9770001077,2020-04-26,B-21,false
C-101078,9770001078,2022-06-22,B-27,false
C-101079,9770001079,2020-06-01,B-20,false
C-101080,9770001080,2026-01-06,B-24,false
